Date,Cash,Equity,Positions,Market_Value,Total_Exposure,Drawdown
2024-02-07,111915.412439121,152307.031690373,3,40391.6192512512,0.265198650403509,-0.286505916983215
2024-02-08,1e+05,140693.049465179,3,40693.0494651794,0.28923283431461,-0.34091251598242
2024-02-09,1e+05,140286.470855713,3,40286.4708557129,0.287172887092927,-0.34281716495966
2024-02-10,1e+05,140286.470855713,3,40286.4708557129,0.287172887092927,-0.34281716495966
2024-02-11,1e+05,140286.470855713,3,40286.4708557129,0.287172887092927,-0.34281716495966
2024-02-12,112637.889194153,140666.378604553,2,28028.4894104004,0.199255072096476,-0.341037457694136
2024-02-13,113870.126136948,127811.746284653,1,13941.6201477051,0.10907933388732,-0.401255978124963
2024-02-14,1e+05,113866.599815369,1,13866.5998153687,0.121779343880057,-0.466583096526586
2024-02-15,1e+05,114546.620147705,1,14546.6201477051,0.126993010609545,-0.463397488626095
2024-02-16,1e+05,114645.840110779,1,14645.8401107788,0.127748552382075,-0.46293268502652
2024-02-17,1e+05,114645.840110779,1,14645.8401107788,0.127748552382075,-0.46293268502652
2024-02-18,1e+05,114645.840110779,1,14645.8401107788,0.127748552382075,-0.46293268502652
2024-02-19,1e+05,114645.840110779,1,14645.8401107788,0.127748552382075,-0.46293268502652
2024-02-20,1e+05,114413.520332336,1,14413.5203323364,0.125977421990596,-0.464021005017047
2024-02-21,1e+05,114633.74029541,1,14633.7402954102,0.127656484536744,-0.462989367548497
2024-02-22,1e+05,114648.25970459,1,14648.2597045898,0.127766960809815,-0.462921350251964
2024-02-23,1e+05,114524.840110779,1,14524.8401107788,0.126826984405558,-0.463499518895494
2024-02-24,1e+05,114524.840110779,1,14524.8401107788,0.126826984405558,-0.463499518895494
2024-02-25,1e+05,114524.840110779,1,14524.8401107788,0.126826984405558,-0.463499518895494
2024-02-26,114619.106555115,114619.106555115,0,0,0,-0.463057920437995
2024-02-27,1e+05,1e+05,0,0,0,-0.53154225704611
2024-02-28,1e+05,1e+05,0,0,0,-0.53154225704611
2024-02-29,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-01,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-02,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-03,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-04,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-05,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-06,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-07,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-08,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-09,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-10,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-11,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-12,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-13,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-14,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-15,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-16,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-17,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-18,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-19,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-20,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-21,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-22,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-23,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-24,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-25,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-26,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-27,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-28,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-29,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-30,1e+05,1e+05,0,0,0,-0.53154225704611
2024-03-31,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-01,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-02,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-03,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-04,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-05,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-06,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-07,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-08,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-09,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-10,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-11,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-12,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-13,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-14,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-15,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-16,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-17,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-18,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-19,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-20,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-21,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-22,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-23,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-24,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-25,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-26,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-27,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-28,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-29,1e+05,1e+05,0,0,0,-0.53154225704611
2024-04-30,1e+05,1e+05,0,0,0,-0.53154225704611
2024-05-01,84129.4460514832,99984.1453007507,1,15854.6992492676,0.158572133627556,-0.531616529612365
2024-05-02,85436.9506752014,115891.812400055,2,30454.8617248535,0.262787000169816,-0.457095831362346
2024-05-03,86980.2133434143,130314.682932648,3,43334.4695892334,0.332537121788728,-0.3895307775962
2024-05-04,1e+05,143334.469589233,3,43334.4695892334,0.30233111207249,-0.328538578887347
2024-05-05,1e+05,143334.469589233,3,43334.4695892334,0.30233111207249,-0.328538578887347
2024-05-06,1e+05,143758.457740784,3,43758.4577407837,0.304388753388592,-0.326552373562203
2024-05-07,1e+05,143792.109794617,3,43792.1097946167,0.304551549157784,-0.326394727910359
2024-05-08,88079.9317828751,142844.732045326,4,54764.8002624512,0.383386908836608,-0.330832792331932
2024-05-09,86946.2397140885,155233.357443275,5,68287.117729187,0.439899766737572,-0.272797317409687
2024-05-10,1e+05,167574.909675598,5,67574.9096755982,0.403251953448245,-0.214982360376673
2024-05-11,1e+05,167574.909675598,5,67574.9096755982,0.403251953448245,-0.214982360376673
2024-05-12,1e+05,167574.909675598,5,67574.9096755982,0.403251953448245,-0.214982360376673
2024-05-13,1e+05,166873.329837799,5,66873.3298377991,0.400743066029784,-0.218268965449846
2024-05-14,1e+05,167032.781459808,5,67032.7814598084,0.401315124336464,-0.217522001980278
2024-05-15,1e+05,167372.941135407,5,67372.9411354065,0.402531858963398,-0.215928497641531
2024-05-16,1e+05,166820.180648804,5,66820.1806488037,0.400552141766805,-0.218517946941012
2024-05-17,1e+05,167404.829837799,5,67404.8298377991,0.402645669800021,-0.215779112546046
2024-05-18,1e+05,167404.829837799,5,67404.8298377991,0.402645669800021,-0.215779112546046
2024-05-19,1e+05,167404.829837799,5,67404.8298377991,0.402645669800021,-0.215779112546046
2024-05-20,115622.581705002,167559.271455673,4,51936.6897506714,0.309960107247249,-0.215055618828771
2024-05-21,101556.826212502,151730.025004005,4,50173.1987915039,0.330674161492951,-0.289208949482863
2024-05-22,100601.911958534,149602.031839211,4,49000.1198806763,0.327536459754375,-0.299177698232874
2024-05-23,88587.9595286255,148441.318644226,5,59853.3591156006,0.403212256952884,-0.304615149068266
2024-05-24,1e+05,159843.700737,5,59843.7007369995,0.374388858998353,-0.251199807273481
2024-05-25,1e+05,159843.700737,5,59843.7007369995,0.374388858998353,-0.251199807273481
2024-05-26,1e+05,159843.700737,5,59843.7007369995,0.374388858998353,-0.251199807273481
2024-05-27,1e+05,159843.700737,5,59843.7007369995,0.374388858998353,-0.251199807273481
2024-05-28,111621.636558968,160083.225845772,4,48461.5892868042,0.302727465858873,-0.250077733355119
2024-05-29,101259.988777981,147588.947968349,4,46328.9591903687,0.313905342019945,-0.308608145498079
2024-05-30,88235.927855957,146385.426986206,5,58149.499130249,0.397235574110314,-0.314246132727004
2024-05-31,1e+05,159375,5,59375,0.372549019607843,-0.253395472167238
2024-06-01,1e+05,159375,5,59375,0.372549019607843,-0.253395472167238
2024-06-02,1e+05,159375,5,59375,0.372549019607843,-0.253395472167238
2024-06-03,1e+05,157541.499710083,5,57541.499710083,0.365246616389803,-0.261984646242436
2024-06-04,1e+05,156895.499420166,5,56895.499420166,0.362633087822359,-0.265010884620056
2024-06-05,1e+05,156848.000144959,5,56848.0001449585,0.362440069955752,-0.265233398652613
2024-06-06,1e+05,157076.001739502,5,57076.001739502,0.363365511646763,-0.264165307528916
2024-06-07,1e+05,156505.999565125,5,56505.9995651245,0.3610468590478,-0.266835526849793
2024-06-08,1e+05,156505.999565125,5,56505.9995651245,0.3610468590478,-0.266835526849793
2024-06-09,1e+05,156505.999565125,5,56505.9995651245,0.3610468590478,-0.266835526849793
2024-06-10,112083.903908539,157443.903565216,4,45359.9996566773,0.288102610704697,-0.262441842939889
2024-06-11,97610.5719459381,145431.862427506,4,47821.2904815674,0.328822650575662,-0.318713179736301
2024-06-12,97744.4785285378,147552.27789835,4,49807.799369812,0.337560355416032,-0.308779929280339
2024-06-13,88207.6195504494,149383.018769962,5,61175.3992195129,0.409520437618938,-0.300203681913848
2024-06-14,1e+05,161216.320156097,5,61216.3201560974,0.379715404103163,-0.244769665323429
2024-06-15,1e+05,161216.320156097,5,61216.3201560974,0.379715404103163,-0.244769665323429
2024-06-16,1e+05,161216.320156097,5,61216.3201560974,0.379715404103163,-0.244769665323429
2024-06-17,97025.3373623009,161559.738180172,5,64534.4008178711,0.399446059672999,-0.243160896998952
2024-06-18,97094.3770196114,165644.315141407,5,68549.9381217957,0.41383815715786,-0.224026379957136
2024-06-19,1e+05,168549.938121796,5,68549.9381217957,0.406704024253399,-0.210414764124458
2024-06-20,1e+05,169870.358463287,5,69870.3584632874,0.411315776898109,-0.204229152795201
2024-06-21,1e+05,168169.47795105,5,68169.4779510498,0.405361774215011,-0.212197059253172
2024-06-22,1e+05,168169.47795105,5,68169.4779510498,0.405361774215011,-0.212197059253172
2024-06-23,1e+05,168169.47795105,5,68169.4779510498,0.405361774215011,-0.212197059253172
2024-06-24,1e+05,170776.75,5,70776.75,0.414440197509321,-0.199983091459992
2024-06-25,1e+05,170608.898292542,5,70608.8982925415,0.413864100871627,-0.200769405780262
2024-06-26,1e+05,170351.528804779,5,70351.5288047791,0.412978558504169,-0.201975073073686
2024-06-27,1e+05,170150.108463287,5,70150.1084632874,0.412283654103126,-0.202918642259288
2024-06-28,1e+05,170530.568634033,5,70530.5686340332,0.41359487157634,-0.201136347130573
2024-06-29,1e+05,170530.568634033,5,70530.5686340332,0.41359487157634,-0.201136347130573
2024-06-30,1e+05,170530.568634033,5,70530.5686340332,0.41359487157634,-0.201136347130573
2024-07-01,114510.754966488,170348.195914974,4,55837.4409484863,0.327784163774511,-0.201990686254041
2024-07-02,113767.778574753,155361.898981857,3,41594.1204071045,0.267724073145899,-0.272195154619288
2024-07-03,112264.76289994,141555.162756508,2,29290.3998565674,0.20691862653537,-0.336873879516157
2024-07-04,1e+05,129290.399856567,2,29290.3998565674,0.226547368474857,-0.394329110975865
2024-07-05,1e+05,129041.300430298,2,29041.3004302979,0.225054306903739,-0.395496036525878
2024-07-06,1e+05,129041.300430298,2,29041.3004302979,0.225054306903739,-0.395496036525878
2024-07-07,1e+05,129041.300430298,2,29041.3004302979,0.225054306903739,-0.395496036525878
2024-07-08,114065.370726063,128632.420908405,1,14567.0501823425,0.113245557220098,-0.397411464305537
2024-07-09,114569.196329296,114569.196329296,0,0,0,-0.463291728755368
2024-07-10,1e+05,1e+05,0,0,0,-0.53154225704611
2024-07-11,1e+05,1e+05,0,0,0,-0.53154225704611
2024-07-12,1e+05,1e+05,0,0,0,-0.53154225704611
2024-07-13,1e+05,1e+05,0,0,0,-0.53154225704611
2024-07-14,1e+05,1e+05,0,0,0,-0.53154225704611
2024-07-15,1e+05,1e+05,0,0,0,-0.53154225704611
2024-07-16,1e+05,1e+05,0,0,0,-0.53154225704611
2024-07-17,1e+05,1e+05,0,0,0,-0.53154225704611
2024-07-18,1e+05,1e+05,0,0,0,-0.53154225704611
2024-07-19,1e+05,1e+05,0,0,0,-0.53154225704611
2024-07-20,1e+05,1e+05,0,0,0,-0.53154225704611
2024-07-21,1e+05,1e+05,0,0,0,-0.53154225704611
2024-07-22,1e+05,1e+05,0,0,0,-0.53154225704611
2024-07-23,1e+05,1e+05,0,0,0,-0.53154225704611
2024-07-24,87553.0755732346,99987.5655100632,1,12434.4899368286,0.124360362945102,-0.531600507377016
2024-07-25,87821.3037156067,112517.54321756,2,24696.2395019531,0.219487902026099,-0.472902856615851
2024-07-26,87455.6880302963,124687.788593346,3,37232.1005630493,0.29860262166071,-0.415890399816495
2024-07-27,1e+05,137232.100563049,3,37232.1005630493,0.271307517776743,-0.357125599094126
2024-07-28,1e+05,137232.100563049,3,37232.1005630493,0.271307517776743,-0.357125599094126
2024-07-29,1e+05,137010.700187683,3,37010.7001876831,0.270129998146015,-0.358162766295458
2024-07-30,1e+05,137066.050281525,3,37066.0502815247,0.270424734683705,-0.357903474495125
2024-07-31,81248.7075340881,137385.567252411,4,56136.8597183228,0.408608129958699,-0.356406672504957
2024-08-01,87458.2905944023,154795.211805645,5,67336.9212112427,0.435006486478331,-0.274849844574582
2024-08-02,1e+05,165397.777923584,5,65397.777923584,0.395396956020767,-0.225181302643291
2024-08-03,1e+05,165397.777923584,5,65397.777923584,0.395396956020767,-0.225181302643291
2024-08-04,1e+05,165397.777923584,5,65397.777923584,0.395396956020767,-0.225181302643291
2024-08-05,1e+05,163708.120346069,5,63708.1203460693,0.389156751732254,-0.233096634394565
2024-08-06,1e+05,163651.421211243,5,63651.4212112427,0.388945117250652,-0.233362245881849
2024-08-07,1e+05,163628.740692139,5,63628.7406921387,0.388860419159821,-0.233468494529734
2024-08-08,1e+05,166373.018615723,5,66373.0186157227,0.398941001178963,-0.22061271210853
2024-08-09,1e+05,166236.939826965,5,66236.9398269653,0.398448984298621,-0.221250183730982
2024-08-10,1e+05,166236.939826965,5,66236.9398269653,0.398448984298621,-0.221250183730982
2024-08-11,1e+05,166236.939826965,5,66236.9398269653,0.398448984298621,-0.221250183730982
2024-08-12,112196.651045338,166871.110620991,4,54674.4595756531,0.327644847404615,-0.218279361542817
2024-08-13,111537.910356163,153253.86969149,3,41715.9593353272,0.27220167046551,-0.282070381053749
2024-08-14,100204.41459507,141315.093603554,3,41110.6790084839,0.290914989759099,-0.337998502051615
2024-08-15,1e+05,141738.820991516,3,41738.8209915161,0.2944769873175,-0.336013518293689
2024-08-16,88581.8130990296,141583.013660553,4,53001.2005615234,0.374347170548259,-0.336743409799676
2024-08-17,1e+05,153001.200561523,4,53001.2005615234,0.346410357350177,-0.283254029157133
2024-08-18,1e+05,153001.200561523,4,53001.2005615234,0.346410357350177,-0.283254029157133
2024-08-19,117658.4436922,152781.123318665,3,35122.6796264648,0.229888868883412,-0.284284998041784
2024-08-20,111840.017744034,134364.187009781,2,22524.1692657471,0.167635214166908,-0.370560562195636
2024-08-21,1e+05,122464.020183563,2,22464.0201835632,0.183433633404257,-0.426307815117483
2024-08-22,1e+05,122496.099388123,2,22496.0993881226,0.183647475311396,-0.426157537599847
2024-08-23,1e+05,122953.240673065,2,22953.2406730652,0.1866826815415,-0.424016023854294
2024-08-24,1e+05,122953.240673065,2,22953.2406730652,0.1866826815415,-0.424016023854294
2024-08-25,1e+05,122953.240673065,2,22953.2406730652,0.1866826815415,-0.424016023854294
2024-08-26,1e+05,123005.369571686,2,23005.3695716858,0.187027360283476,-0.42377182199239
2024-08-27,89360.2908914375,122782.210981159,3,33421.9200897217,0.272204905113252,-0.424817225688778
2024-08-28,88803.154580719,133375.453622467,4,44572.2990417481,0.334186672518577,-0.375192360305678
2024-08-29,87515.7484197846,144897.377501511,5,57381.6290817261,0.396015649635397,-0.321217015757046
2024-08-30,1e+05,157150.939540863,5,57150.939540863,0.363669092325105,-0.26381425559604
2024-08-31,1e+05,157150.939540863,5,57150.939540863,0.363669092325105,-0.26381425559604
2024-09-01,1e+05,157150.939540863,5,57150.939540863,0.363669092325105,-0.26381425559604
2024-09-02,1e+05,157150.939540863,5,57150.939540863,0.363669092325105,-0.26381425559604
2024-09-03,111234.954109444,155554.955330147,4,44320.0012207031,0.284915392933894,-0.271290767207462
2024-09-04,81735.3332228928,143685.754434135,5,61950.4212112427,0.43115214486792,-0.32689295783158
2024-09-05,96428.3320084457,160916.334022606,5,64488.0020141602,0.400754854414597,-0.246174973593557
2024-09-06,120145.183047363,162393.542056152,3,42248.3590087891,0.260160339345147,-0.239254878180872
2024-09-07,1e+05,142248.359008789,3,42248.3590087891,0.297004192548743,-0.33362654799848
2024-09-08,1e+05,142248.359008789,3,42248.3590087891,0.297004192548743,-0.33362654799848
2024-09-09,1e+05,142370.160247803,3,42370.1602478027,0.297605623074774,-0.333055960663307
2024-09-10,1e+05,141728.679504395,3,41728.6795043945,0.294426503163043,-0.336061026875361
2024-09-11,89553.6040714645,141125.48391613,4,51571.8798446655,0.365432793664072,-0.338886743313742
2024-09-12,89536.5967055702,151897.368758335,5,62360.7720527649,0.410545439743458,-0.288425014708356
2024-09-13,1e+05,162434.149066925,5,62434.1490669251,0.384365907203425,-0.239064651494725
2024-09-14,1e+05,162434.149066925,5,62434.1490669251,0.384365907203425,-0.239064651494725
2024-09-15,1e+05,162434.149066925,5,62434.1490669251,0.384365907203425,-0.239064651494725
2024-09-16,1e+05,162727.67111969,5,62727.6711196899,0.385476364825207,-0.237689624711271
2024-09-17,1e+05,163669.381679535,5,63669.3816795349,0.389012172137362,-0.233278108677463
2024-09-18,1e+05,163290.25,5,63290.25,0.387593564220766,-0.235054180386235
2024-09-19,1e+05,163632.68850708,5,63632.6885070801,0.388875163560775,-0.233450000684963
2024-09-20,1e+05,163155.71925354,5,63155.71925354,0.387088601873634,-0.235684400084681
2024-09-21,1e+05,163155.71925354,5,63155.71925354,0.387088601873634,-0.235684400084681
2024-09-22,1e+05,163155.71925354,5,63155.71925354,0.387088601873634,-0.235684400084681
2024-09-23,117430.712400047,163872.073892204,4,46441.361492157,0.283400096118307,-0.232328581312849
2024-09-24,113819.766802429,146569.767756104,3,32750.0009536743,0.223443084171159,-0.313382574116999
2024-09-25,96805.5112667465,131924.950532951,3,35119.4392662048,0.266207712220691,-0.3819873543403
2024-09-26,84512.4279473496,134272.697795219,4,49760.2698478699,0.370591122878604,-0.370989150505217
2024-09-27,84215.9621075745,150861.140513336,5,66645.1784057617,0.441765044192214,-0.293279306156729
2024-09-28,1e+05,166645.178405762,5,66645.1784057617,0.399922632285756,-0.219337758498885
2024-09-29,1e+05,166645.178405762,5,66645.1784057617,0.399922632285756,-0.219337758498885
2024-09-30,110606.62294841,167300.62395549,4,56694.0010070801,0.338875012338049,-0.216267273070336
2024-10-01,92782.22875,158545.97875,4,65763.75,0.414792923279992,-0.257279086403596
2024-10-02,83524.0209033966,165981.938784409,5,82457.917881012,0.496788496898541,-0.222444755859452
2024-10-03,1e+05,184540.971412659,5,84540.9714126587,0.45811491489125,-0.135503530495075
2024-10-04,1e+05,186037.677410126,5,86037.6774101257,0.46247447618072,-0.128492095360686
2024-10-05,1e+05,186037.677410126,5,86037.6774101257,0.46247447618072,-0.128492095360686
2024-10-06,1e+05,186037.677410126,5,86037.6774101257,0.46247447618072,-0.128492095360686
2024-10-07,1e+05,186269.129764557,5,86269.1297645569,0.463142389045359,-0.127407838885104
2024-10-08,1e+05,183815.759529114,5,83815.7595291138,0.455977005148128,-0.138900841716363
2024-10-09,1e+05,183167.702354431,5,83167.7023544312,0.454052222555595,-0.141936715729932
2024-10-10,1e+05,184201.509529114,5,84201.5095291138,0.457116283923859,-0.137093765972919
2024-10-11,1e+05,184494.677410126,5,84494.6774101257,0.457978943329063,-0.135720398334464
2024-10-12,1e+05,184494.677410126,5,84494.6774101257,0.457978943329063,-0.135720398334464
2024-10-13,1e+05,184494.677410126,5,84494.6774101257,0.457978943329063,-0.135720398334464
2024-10-14,1e+05,183183.129764557,5,83183.1297645569,0.454098201463591,-0.141864444832661
2024-10-15,114216.329818649,179542.851558609,4,65326.5217399597,0.363849193509299,-0.158917609953487
2024-10-16,115874.708880196,164930.527273903,3,49055.8183937073,0.29743322357928,-0.227370174490724
2024-10-17,115965.49889682,149480.059687836,2,33514.5607910156,0.224207568962745,-0.299749086220237
2024-10-18,1e+05,133475.679901123,2,33475.6799011231,0.250799845529323,-0.37472284254284
2024-10-19,1e+05,133475.679901123,2,33475.6799011231,0.250799845529323,-0.37472284254284
2024-10-20,1e+05,133475.679901123,2,33475.6799011231,0.250799845529323,-0.37472284254284
2024-10-21,117601.181096344,133561.74100235,1,15960.5599060059,0.119499489795697,-0.374319682650471
2024-10-22,116030.752730499,116030.752730499,0,0,0,-0.456444954626294
2024-10-23,1e+05,1e+05,0,0,0,-0.53154225704611
2024-10-24,1e+05,1e+05,0,0,0,-0.53154225704611
2024-10-25,1e+05,1e+05,0,0,0,-0.53154225704611
2024-10-26,1e+05,1e+05,0,0,0,-0.53154225704611
2024-10-27,1e+05,1e+05,0,0,0,-0.53154225704611
2024-10-28,1e+05,1e+05,0,0,0,-0.53154225704611
2024-10-29,82003.300621994,99982.0212793426,1,17978.7206573486,0.17981953582552,-0.531626479755113
2024-10-30,82523.3814778442,117993.570183289,2,35470.1887054443,0.300611199833565,-0.447249984288652
2024-10-31,82042.6804012756,135409.8310513,3,53367.1506500244,0.394115776053263,-0.365662161719404
2024-11-01,81789.6179221115,152773.8574851,4,70984.2395629883,0.464636036109198,-0.284319035401709
2024-11-02,1e+05,170984.239562988,4,70984.2395629883,0.415150774974431,-0.199011090536352
2024-11-03,1e+05,170984.239562988,4,70984.2395629883,0.415150774974431,-0.199011090536352
2024-11-04,1e+05,172401.921966553,4,72401.9219665527,0.4199600627457,-0.19236984754636
2024-11-05,80828.8474195862,172153.650184479,5,91324.8027648926,0.530484266043906,-0.193532895933055
2024-11-06,1e+05,193118.678894043,5,93118.678894043,0.482183698787282,-0.0953205956305955
2024-11-07,1e+05,192792.518341064,5,92792.5183410645,0.481307672826326,-0.0968485199954847
2024-11-08,1e+05,191560.357788086,5,91560.3577880859,0.477971323740034,-0.102620671511536
2024-11-09,1e+05,191560.357788086,5,91560.3577880859,0.477971323740034,-0.102620671511536
2024-11-10,1e+05,191560.357788086,5,91560.3577880859,0.477971323740034,-0.102620671511536
2024-11-11,1e+05,192067.722488403,5,92067.7224884033,0.479350310898606,-0.100243882287884
2024-11-12,1e+05,191125.481658936,5,91125.4816589356,0.476783529166192,-0.104657882410799
2024-11-13,1e+05,192629.438064575,5,92629.4380645752,0.480868547379155,-0.0976124821779292
2024-11-14,1e+05,191814.036682129,5,91814.0366821289,0.478661719810848,-0.101432293090152
2024-11-15,1e+05,190545.642211914,5,90545.6422119141,0.475191356573846,-0.107374185197072
2024-11-16,1e+05,190545.642211914,5,90545.6422119141,0.475191356573846,-0.107374185197072
2024-11-17,1e+05,190545.642211914,5,90545.6422119141,0.475191356573846,-0.107374185197072
2024-11-18,118258.413255276,192230.643033566,4,73972.2297782898,0.384809771277587,-0.0994806683792094
2024-11-19,98701.0895,173340.0895,4,74639,0.430592831786902,-0.187974929094047
2024-11-20,118207.554165428,175226.75399453,3,57019.1998291016,0.32540236310536,-0.17913670318586
2024-11-21,118896.265155663,157705.885845055,2,38809.6206893921,0.246088600190372,-0.261214566664818
2024-11-22,1e+05,139103.290229797,2,39103.2902297974,0.281109743451784,-0.348359866214892
2024-11-23,1e+05,139103.290229797,2,39103.2902297974,0.281109743451784,-0.348359866214892
2024-11-24,1e+05,139103.290229797,2,39103.2902297974,0.281109743451784,-0.348359866214892
2024-11-25,119148.032278671,137962.151766434,1,18814.1194877625,0.136371600811317,-0.353705617704344
2024-11-26,1e+05,118594.049430847,1,18594.0494308472,0.156787372723026,-0.444436992758632
2024-11-27,1e+05,118769.359886169,1,18769.3598861694,0.158032003406925,-0.443615737356468
2024-11-28,1e+05,118769.359886169,1,18769.3598861694,0.158032003406925,-0.443615737356468
2024-11-29,1e+05,118866.340682983,1,18866.3406829834,0.158718949153991,-0.443161423304614
2024-11-30,1e+05,118866.340682983,1,18866.3406829834,0.158718949153991,-0.443161423304614
2024-12-01,1e+05,118866.340682983,1,18866.3406829834,0.158718949153991,-0.443161423304614
2024-12-02,1e+05,118806.659317017,1,18806.6593170166,0.158296339827501,-0.443441005284586
2024-12-03,1e+05,118799.200569153,1,18799.2005691528,0.158243493887906,-0.443475946366482
2024-12-04,81937.8553363877,118221.65646859,2,36283.8011322022,0.30691332041894,-0.446181496424543
2024-12-05,80248.9088264961,135952.428300526,3,55703.5194740296,0.409728021561305,-0.363120322892352
2024-12-06,81916.7344517517,154605.395851593,4,72688.6613998413,0.470156044680457,-0.2757390521087
2024-12-07,1e+05,172688.661399841,4,72688.6613998413,0.420923185173917,-0.191026594469018
2024-12-08,1e+05,172688.661399841,4,72688.6613998413,0.420923185173917,-0.191026594469018
2024-12-09,118154.387894867,174474.709306,3,56320.3214111328,0.322799342295257,-0.182659714759753
2024-12-10,81337.9568963165,155527.155718338,4,74189.1988220215,0.477017653151063,-0.271420996641492
2024-12-11,81902.6102342224,174819.60257431,5,92916.9923400879,0.531502136899046,-0.181044035539425
2024-12-12,1e+05,192380.227367401,5,92380.2273674011,0.480196060850768,-0.0987799289851105
2024-12-13,1e+05,191325.878829956,5,91325.8788299561,0.477331552785514,-0.103719106346493
2024-12-14,1e+05,191325.878829956,5,91325.8788299561,0.477331552785514,-0.103719106346493
2024-12-15,1e+05,191325.878829956,5,91325.8788299561,0.477331552785514,-0.103719106346493
2024-12-16,1e+05,189332.19707489,5,89332.1970748901,0.471827816161426,-0.113058662897958
2024-12-17,1e+05,189255.522632599,5,89255.5226325989,0.471613833990305,-0.113417850259738
2024-12-18,1e+05,188220.340877533,5,88220.340877533,0.468707794631688,-0.118267239344991
2024-12-19,1e+05,186955.121170044,5,86955.121170044,0.46511227200326,-0.124194259030102
2024-12-20,1e+05,190348.212047577,5,90348.2120475769,0.474647022295091,-0.108299062088836
2024-12-21,1e+05,190348.212047577,5,90348.2120475769,0.474647022295091,-0.108299062088836
2024-12-22,1e+05,190348.212047577,5,90348.2120475769,0.474647022295091,-0.108299062088836
2024-12-23,117635.307096249,191691.627332455,4,74056.3202362061,0.386330489582462,-0.1020057291668
2024-12-24,101550.378245586,174452.176627392,4,72901.7983818054,0.417889875558931,-0.182765270837386
2024-12-25,1e+05,172901.798381805,4,72901.7983818054,0.421637016295355,-0.190028137773908
2024-12-26,100059.864400948,172986.465555275,4,72926.6011543274,0.42157402846655,-0.18963150784405
2024-12-27,80945.4439411316,173452.246557251,5,92506.8026161194,0.533327209374517,-0.187449520675085
2024-12-28,1e+05,192506.802616119,5,92506.8026161194,0.480537837411328,-0.0981869774318267
2024-12-29,1e+05,192506.802616119,5,92506.8026161194,0.480537837411328,-0.0981869774318267
